text,label
0:48 thala look vera level,2
Yaaru yaarulam starting la paakum bothu palaya trailer ninaichathu,0
Apadilam nadakathu nadakavum koodathu.. Mass dialogue,0
Indha padam release ku Aprm pengaluku thani Dairiyam varumnu nanaikiren because indha padam pengal vanmuraiku edhiranadhu,0
Rajini ithuvarikum Tamil makkaluku enna pannaru...???Tamil makkala inimeyavathu thirunthunga.. rajini pinnadi pogathinga.....,2
Thalaivaa  thaivame  pinnittinga  thalaivaa  unkalukku  kodi  muuhthangal  thalaivaa,0
Trending #2 after 4 days in tamil nadu,3
Anga anga chotta beam vanthutu ponalum overall sirappu,2
"Verithaname illama verithanam ndu oru paatu vanthiche, avanuhalukku intha verithanatha kaatanum. BGM VERA LEVEL...",2
Rakul preet ad is awesome..,0
Rajni 0:58 is superb style king daaaa,2
2019 this year Surya Anna karthi thambi fans year daaaaa i love you 2 thalivar gala mass hero,3
Manusan epudi vanthalum mass sa irukarey epudi  .athu thala Ajith ku mattumey sathiyamanathu,0
Last dialogue la hater's ku sariyana seruppadi,0
Idhu idhu idhu dhanda thalaivar padam...... Thalaivaaaaar forever... Thank you Karthik subburaj...,0
As a karthi fan cheeyan ah Enaku romba pidikkum 🤗🤗   BB adikka en vazhthukkall 🤗🤗,1
Karthick suburaj....ni vera level.....ya.........thalaivar sethikurukiyae pa,0
dai romba comedy aa iruku... pavam lyca 500 Kodi ya...,2
Ippo Online la trailer pakka vanthavanga irukkinga (1:52 am)  Reason for Thala,0
thalaivan ennaikumey mass thaan kaithi vera level,1
Kaidi - like Bigil - comment Asuran - dislike,3
Super star rajini Marana mass trailer,0
Trailer pathutam enna pannaporam  sweet sappada poram,0
Thalapathy vijay and sivakarthikeyan fan from Karnataka,0
Old dhanush get up vera level...,0
Make it 1 million comment guys,0
Vaa thala vaa thala. Last dialogue semma.,0
1 day - 20M views kondu povom,0
Paaa ......look and style vera level thalaivaaaa,0
Pink ki remake h ye to,0
Thaa anga paara en thalaivarah masssu maranam,0
Idhu tamilnadu ila enga thala nadu,0
Thala ultimate acting neraya neraya neraya neraya.,0
Vera level thalaivar maassu pakka Maas petta paraak ilamai thirumputhe,0
Viswasathukku irundha verithanan indha padathukku fans kitta illa,0
Trailer likes and views paaka vanthavanga like panunga,0
Chutiya chutiya kiya hai mere bhai,4
Semma semma ... Payangaram.. superb Vera level...,0
"pink trailer minjum namba Thala NKP trailer,  pl support my channel, periya like podunga namba thalaiku",0
"Oruthar maela viswasam kaatturadhukaga, innoruthara yaen asinga paduthureenga.....Great lines sir",0
Thalaiva neenga matum dha super star...,0
Surya Annan Fans  Karthi Annan fans  Like,0
Rangaraj Pandey  Ajith Kumar Marana waiting for NER KONDA PAARVAi,0
Naloru movie ya(PINK) re-make panni nasam paneeta...,0
Ajith  Thalaiyin NKP vasul 1000c tamlan sarithiram,0
Oruthar (vijay) mela viswasam kaatardhukaga innorthara(ajith) en asinga paduthureenga Or vice versa Well said...,0
Indha pongal thaliva oda perladhan idhu pakka,0
Rajini sir god of Indian cenima thalivaaaaaa super,0
Sk 3 Movie La Solra Mathri Onum Perusa Ilayada🤔🤔🤔,1
Excellent  Ajith sir semma,0
Any gv fans like here,0
Trailer vera level but innum trending la varala,0
10 times ku Mela trailer ah paathavan lam like podu 🤗🤗,0
Bigil ah vida kaidhi movie nalla varumnu soluravanga mattum oru like ah podunga...,0
"80s,90s Hollywood super hero movie maari iruku ,ituku 450cr budgetu. Bollywood movie krish,Ra1 alavuku kooda illa.",0
Vara level PA trailer asuran vettaiku varan,0
Naa vanthu   malayali  enkall nattile million fans irukku rajini annaniku super trrailer,1
Omg thala neenga vera level,0
Nawaj Ko dekhte hi tabiyat khush ho gayi.,4
"Excellent movie, ii saw yesterday, bijil waste",0
Vara level mass trailer H. VINOTH,0
Ipaditha enthiran la IROBOT ah apadiye copy adichan shankar.idula yanna Hollywood padamo,2
Yarellam annamalai theme ketinga anirudh adha ketu indha filmla adichirkaru,2
Amitab and taapsi manu ki copy picture bnai h y,3
Thalapathy fans try pannuranuva... To dislike.. Paavam.. Ithu thala da,0
Dark knight trilogy key tough kudukkum polaye padam..!!,2
நெறைய நெறைய நெறைய like views vanthukitte irukku,0
Record brake avannum nna thalapathy varanum (kerala),0
Yarellam album maker teejay va paathenga.like here,0
Ivan ennada nadikaran orunmayirum illa comedyanukku poyee ippadi thooki vachu adrenga ivan oru nadiganu,2
Vera level   love u chiyaan Anna,0
1:52 Yuvan's music vera level. Chance eh illa.,0
U1 and Arujn  Fan's Like,2
Nariya nariya nariya nariya nariya nariya nariya thala mass vere level,0
Andha bike adhu IMPULSE ah?🤔 Illa modified Fz ?,0
Thala And u1 ada ada ada Tharam,0
Money Money Money Money  Neraya Neraya Neraya Neraya.,0
Trailer verithanam solluravanga like pannunga 🤘,0
I hate dhanush like maarii ..3...but beared thanush maaaas,0
Sirappaana Tharamaana sambavam paaka porom pongaluku  Viswasam-like Petta-comment,0
yarelllam Bigil Paathutu Kaithi Pakka POvinga,3
Vera level thalaaa  end dialogue for vijay fans,0
You kena tunggu lebih lama lagi... untuk tahu saya!   Masss Chiyaan,0
Irumugan mari mokka pannama iruntha sari,0
apahal vid ni trending nombor 1 babi,4
691k reached aaana namba mission innum mudilla...1.5m likes varanum,0
Best of luck from prithviraj fans kerala,0
Vaitheruchal karanunga dislike panna start pannitanunga da,0
500 thadave ki melle pathavange like bodunge,0
Trailer Vera level summava logesh kanagaraj oda script ku thalapathy ok solliruparu,0
Police kaar pasangala govt paathukumaaaa...! mairla paathukummmm.....,0
Open bob and show vagene pls,2
Love You Super star ;) Mega Serapu,0
1.8k dislikes.. haha vairuna eriyathana seium....,0
Karthi anno ningaal surya annante aniyan alle ingane varu,0
Objection your honor engalala Romba nal wait panna mudiyadhu Seekrama release pannunga ‍‍‍‍‍‍‍‍‍‍‍‍‍,0
Shankar kosam pakka vetiyatha Eruku,0
Vetri maran padatha ethana decadesku aparam pathalum vera level standard,0
Vera level Thalaiva nee mattum eppaume mass...,0
dei TEEJAY thay***!! naduchirukaya da b**du!,1
Semme weight trailer Padam marana mass ah irukkum Pola vazlthukkal thalaivaaa,0
All the best Ilaya Super Star Dhanushkraja From Rebel Star Prabhas Lovers,2
Sollitivara  puyal illa enga thala sollamavara sunami,0
Ena da kfg musiq lam kekuthu,1
Kirrakkkkkkk  Style ka baap  Super star RAJINI,0
Yuvan kaga kandippa pakkalam..Siva...papom ena panrarunu,0
That bgm ..vaa elunthu vaa gv yu nailed it 🤩,0
Thala telugu fans like here,0
THALIVA WAITING FOR A POWER PACKED PERFORMANCE ...!  Ne va Thala 3d la.. nama kalakurom..!,1
Namba mudilaye nethu varaikku paakama inniku 1 millionaa viswasam paathu ellam bayanthutaanga pola,0
Pettaiku viswasama pogalam aana viswasathiku peetaia poga mudiyaadhu,2
Pongalku Petta parrak Sure Petaa gon be enjoyed by fans Ullalllaa song maranamAss,0
Wow Seeeeemmmmaaaaa Ajith Sir Seeeeemmmmaaaa Massssss.......,0
Ajit u are not made for remake,1
I like gvp fan bgm therikkutha,0
Sirappana tharamana kaatchigala inimae thaaan pakaporom.,0
Omg @ 2.18 so cute ....,0
Action paathaa veeram 2 maari irukku,1
Ippa enna panna porom  padam paaka porom,0
BOLD + GUTS = AJITH SIR  + U1 + VINOD. COMBO,0
yuvan BGM la pinni pedal ethuruka polaaaa..... vera level BGM,0
Enakku therinji padam odathu I will proud,0
Ithuku mella vfx betteraa panna chance aa illa mass vfx,0
Nice ye movie Hindi me kab aayegi,0
Yov Pa Ranjith Thalaivara vechu ippadi padam edukkanum..Neeyum dhan eduthiye Kumuthavalli Kothamallinu,0
Who's here after visvasam trailer ?,3
Yuvan summave music therikkaviduvapale thalaikku sollava venum vera level,0
Adiiiii pisiruuuuuu......masss daaa marana massss.....no one touch this peak level dialogue delivery .........star marana mass super star. Forever......,0
Good  Consept movie for Neroonda paarvai,0
Kullan  suryavukku  trailer  pathu  kaduppu  ayirikkum,1
"Rajini, Vj Sethupathi, Babi Simkha, Sasikumar, Simran, Trisha, & AniruTh Wowww",0
Semma TRAILER SUPER STAR THIRUMBI VANTHITTAARU🦁🦁🦁🦁,0
VERITHANAM But I felt like MAD MAX FURY ROAD movie,1
"VISWASAM , PETTA , MERSAL , SARKAR IPADI ELLA MOVIES RECORD EH KANDIPPA BREAK PANNUM  AGREE?",2
Vera level pullingo solranvan mattum like pannunga,3
Enna  Padam..Ya ..Enna Padam  ..saththiyama solren  ..Sema padam,0
Vijay sethupathy kku oru nalla dialogue koduththirukkalam,0
Iam surya fan but thala teser super,0
BEST WISHES FROM THALAPATHY FANS KERALA,0
Vera lvl sethu Anna dialogue  maranaaa mass eagerly waiting,0
Namukku thevayanath naama thaan adichu vanganam,0
Vera level THALA   Thala fans hit like here,0
En da dai. Athan Pink remake Ku sollitanga aparam en da Eillam avan seiyal mairu seiyal nu pesitu erukinga.,2
indha trailer pudichavanga enna commentkku like podu,0
Bruce Wayne : Enna simran idhellaam,0
Link yellam share panunga unga frnds family relatives ku,0
Ticket book panniyachu  petta Pongal Perak,3
Last dance semma iruku na like poduga,0
Sk veriyans like podunga...  Trending #1 power of SK,0
Mext AWARDS ellam line la nillunga....,0
After long time.... Dhanush + vetrimaran + gv prakash Kumar = pakka verithanam blockbuster konfirm..,0
1:30 #Ambedkar #periyar #valluvar,0
2:06 - 2:29 get rajinified,0
Siruthaiuylaum karthiku ponnu irukum kavalan flop  Apo bigil,2
KaithiDiwali Karthi acting veriya irukum pola,2
Thala Thala Thala Thala Thala Thala Thala,0
Power Rangers ke Megazords wali  bakchodi chal rahi hai yahan to,4
2:00 Ivan voice kekkum pothulam ooru artificial ava feel avuthu ooru hero feel la varamattuthu,2
Oruthar mela neenga viswasatha kaatrathukku inoruthara yen asinga patuthuringa,2
Ellavarum ente channel inn support cheyyumo,0
Sema look VFXvara lavel  iam thalapathi veryan,1
Appa Sami Inna pa ippadi irukaru Rajini,0
Rajni sir marupadiyum porandhu Vandha maadhiri irukku,0
Award ready pannugada vararu dhanush anna,0
Intha padam pudichavanga like pannunga seruppadi to haters...,0
Super star yar nn keta chinna kolanthaym sollm...,0
1 million likes venum thala fans,0
Thala(Vinoth) neenga thirumbiyum vanthuteengala!!! Athuvum enga real THALAyoda Appo waitana treattu kaathuttu irukku engalukku,2
Thala fans vanga 1M likes konduvaranum...enapa likes kammiya iruku,1
Dislike pottavanga lam தேங்காய் சீனிவாசன்   rasikarnu ninaikuren,1
Ipdi neraya neraya neraya neraya. Super yaar.vera level,0
Podu sakka mass na sivakarthikeyan  Yaarlam Heri hit nu nenaikinga and Hero na like  Thambi na comment,0
Idha pongal la ku.... sweet saapda porum,0
begil tralier la pathutu vatha thala pullaigo like podunga,0
PREVIOUS SUPER STAR. CURRENT SUPER STAR.FUTURE  SUPER STAR THALAPATHI RAJINIKANTH,1
Super screenplay karthik acting is like vere level,2
Cinematography... At peak.. love nirav sha,0
Kar di tatti original movie par...,0
Appo...? Yaarum trailer epdi irruku nu solla maateenga?,2
Action padam like pani pakravangalku kaithi goosebumps guarantee,0
Rempa nalaiku aprm thalaya differentah movie panirukaru sema sema,0
Arjun hero va iruntha semmaya irunthirukkum,0
Enagada traileriye verithanama yeduthurukinga...apo padam....screen kiliya poguthu...semmaaaaaaaa thalaivaa,2
awesome vfx well done Shanker sir...,0
BEAT VISVASAM IN VIEWS COME  BE TOGETHER  TAKE 20MILLION VIEWS,3
Thalaivar semma mass romba nalaiku apro vera level padama irukkum,2
Kola gaandula irukkan sema dialogue thalaivar look vera level Kola mass trailer🤘🤘,0
Va thalaivaaaaa trailere evalo maaasu unna antha screenla pakumbothu#Dhanush blood,0
Epo 7:37 trailer pathuttu erukravange like podunge,0
Wow..pls do movie like this..dont go for movie like kaala or kabali ..,0
Vijay sethupathy sir saggatamizanpadam edutha eppti odama iruku I am waiting makkal selvan🤩🤩🤩🤩🤩🤩🤩,0
Please dub in kannada language also,0
Adichi underwear ode oodde viteruven.. Ooddire,0
Did u notice BIGG BOSS kaluvaatha moonji ? ( sari sari sari sari sari )🤣,0
Enna da viswasam bgma  slow motionla potrukaan,1
SEMA COMEDY movie awaiting nu nenaikuravunga oru like podunga,0
Ena getup potalum thala ku matum apt ah iruku.. All the best team..keep rocking,0
I Your big  fan . ®Rajni sir you are big Superstar In India   I From Bangladesh,3
Zee tamil puthu nadakam ma Ithu aj lam irukkanu,0
Dey ethana ajith vanthalum ethana vijay vanthalum ivaru kita kuda neruga mudiyathu daaa,0
yaarukum adangaatha thirunelveli thala gurups oru like podunga,0
Who is thalaivar veriyan likea pottu ponga,3
Teaser ah Appadi yea pootu paathiya ootitangay,1
Slow motion vechi arunga guys avlo details iruku,0
Waiting for lokesh kanakaraj  Thalapathy 64 Thalapathy 🥰 makkal selvam  2020 summer boxoffice,0
Thalaivarrr swag  Vera level energy 🤘,1
rangaraj pandey  fans like,0
Ha ah ha ha ah ah. Amaaaaaaaaaaaaaaaaaadioooo. Samaaaaaaaaaaaaaa,0
Ajith ku Mass Kammi a irka 1st Trailer pa.. Bt Thala Top,0
Proud to be tamilan @ $hankar sir,0
Yaru da sorriya comedy  ya potathu,1
Bigil fdfs ku aprom next indha movie dhan,2
Vetrimaaran+gv+dhanush anna vera level combo nu marubadiyum prove pannitanga,0
Oru Second Apoorva Raagangal Yaarukkellam Neyabagam Vanduchu,0
vera lvl.... Thala sammaaaaaaaaaaaaa......Bgm sammaya iruku,0
ye innum trending la varala,1
Waiting for 1 million likes,0
Trending vittu evloo kila ponaalum  Na daily papan comment la msg panuvan.,0
Tharamana sirapana sambavan laam enimeydhaa  paaka pooringa..asuran on the way,0
Thalaivaa.....   This want we want........ idhu eppadi irukku,0
Omg awesome... Awesome... Awesome... Luv u thaalaiva..,0
"Yow innaya ithu ,,,,shankarala mattum than ippadi mudiyum semma weight",0
Ajith long time Oru different movie pannirkaru kandippa hit,0
Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama  thala bloods hit like her,2
Hindi me kab hogi ye movie,4
Sankar sir is in Hollywood range ..,0
AYAZ! KUTTI MOONJI! FANS! HIT LIKE!,0
Tn next cm Thalaivar Rajini,3
You kena tunggu lama lagi untuk tosaaaaaa,4
"sema but aniruth music sumara irukku ,,,yuvan best ah oottruparu ,,,",0
Paaka thaana pora indha kaali oda aatatha Visvasam🤣🤣,0
"Hindi Pink movie remake, Amitabh / Tapsee",0
Thalaivara ippadi Pakka evlo  nall  achu,0
Mass vjs  by Sk anna fan...,0
Viswasam teaser vida petta teaser vera leval,2
True thala fans la ala kanum,0
Last 5 sec varadhu thuppaki music madhri irukunu solravanglam like podunga,0
"Forgot about Rajinikanth, just look at Simran",3
Visvasam than gethu da 1.7millon likes,0
"All OK,but Indha soori koothiyan dhan problem,mokka joke koothiyan",2
Isaac Asimov peranda.. Sundakka size suuranda..,2
Padaum vera Laval ' irukka pokuthunu nenikkaran,2
BIGIL = like KAITHI comment   Sangathamizhan dislike,2
Hit like world wide Rajini Sir Fans,0
It looks like funny video game,1
Evanavthu pongal ku varamari iruntha apdiye odidu Varathu Thalaivar.... Hope viswasam and petta as BLOCKBUSTER,0
1:37 Nee Vaa Thala Mass,0
"Thala+yuvan vera level, waiting laye veri yerudhu",0
Karthik subburaj  v believe i u ya so pls save us and Thalaver,0
Are you virgin  Thala!!!!!,0
Thala da marana mass trailer,0
0:45 Kutty moonchi unakennappa vaailaye rose vechiruppa,2
Hope this is not like Viswasam 🤔🤔,0
Omalla mass u da ! Gethu da !,0
Indha cinemaavukkaaha sollala sinna paya makkaa.. SINDHIYUNGAL Andha oruvandhaanda Seeman...adha payan padithikka solraangha puriyudhaa....thamizha?,1
Awesome movie mass aa irruku. vikram acting mass. I am big fan of vikram.,2
Last punch sema thala dialogue super thalaaaaaaa,0
Ippo purithu Thalapathy yan lokesh ta chance kudutharunu,0
Koiyala enna style Da thalaivar....pinara Thalaiva..,0
semma mass super star nenga vera level sir,0
Thala veriyana irunthal like comment podunga,0
Why like kuduthuttu thirumbi vanthu paatha like pottathe kaamikkala,0
Super vettri maran nalae gaethu dhan,0
U1 u r vera level bro.,0
Kaithi miga periya vettri vazthukal behalf THALAPATHY fans,0
Story belong to Devandra kulam vellalar,1
Batman belike : yennada panni vechurukinga?,0
Semaya irukku....fulla night liye eduthurukkanga....I am waiting...,0
Movie mass apro  trailer pakkuravanga like pannunga,0
Thalaivar superstar legendary legend Rajini sir aatam aarambam,0
National award kedikum nu nenikirivinga like podunga,0
Semma thalaivaaaaaaa I love u ma a I'm wait this asuran🥰🥰🥰,2
Music   Adichu Udaikkuthu... Anirudh..,0
Karthi sir look like first movie yuganiki okkadu ALL THE BEST sammaya iruke,2
asuran mari lam...asuran than  dislikers lam movies pakuratha vitutu vera vela poi parunga,0
Video pathutu comment pakka vanthavanga matum like Pannuga,0
Neraya neraya neraya neraya nerayaaa maaaass.....all the best team,0
3d LA pathapuram than solla mudium.ippa cartoon videogames mathirithan iirukku,2
Thala innaikutha enakku theirum trailer vanthathu,0
Sooper Pettai Trailer S Bajrangi Baaijaan film la Nawasuddin Siddiqi comedy police pettai la villain aa?,0
Thala Thaladan da super thala veri,0
Padam block buster ippovae unga dairy la ezhudhi vechikonga makalae,2
Padam mokkai ya dhan iruka poguthu en na adhula ajith act pannuradhunala,1
Superb teaser... Malayalees like adi,0
That sakthiman scene nanum kinathu kuilla velunthuruken sakthiman kapathuvarunu,0
As same as pink..  Dialogues alsi,0
Indiaka hi nahi world kabhi Record brock hone wala h Like karo jo jo aisa chahta h,1
Flim hogi hitttttt... Osm Trailer...    Please koi mera bhi video dekh lijiye,4
Ayyyyyyyyyo movie semma  kandippa periya maaaaaaaaass hittttttttu,0
Dislikes pottavan ellam kujith aamai ammava ookuga kusuvam thukkudurai valga,1
Viswasam bgm mathri iruku konjam enaku matum dha andha feel irukooo,0
Srk khan movie zero best tairlor,0
Bro enna bro ithu sema ge,4
adengapa innum nooru varsam alnalum thalaivar gethu than poga,0
Engada kanum enga thalaivana Vijay Sethupathi engal makkal selvatha kanum appuram enna maythukku ithu,1
